2008,recreation,recreationist,1.0,44.79722,-122.52778
2008,recreation,motorist,0.01,45.48611,-118.405
2008,arson,recreationist,0.01,43.30361,-124.34389
2008,equipment use,other-public,0.01,42.87889,-123.70333
2008,lightning,lightning,0.1,44.94194,-117.58417
2008,lightning,lightning,0.25,44.315,-120.56056
2008,lightning,lightning,1.0,42.71361,-122.82278
2008,lightning,lightning,2.4,44.85333,-120.22833
2008,lightning,lightning,0.1,42.49917,-121.22694
2008,debris burning,other-landowner related,0.04,42.86944,-124.05333
2008,lightning,lightning,0.1,44.21194,-121.49556
2008,miscellaneous,other-public,0.01,42.08472,-124.31417
2008,lightning,lightning,0.1,44.87778,-118.02806
2008,smoking,other-public,0.01,42.41222,-123.42222
2008,lightning,lightning,0.01,44.31417,-120.53389
2008,lightning,lightning,0.01,44.49139,-120.29111
2008,lightning,lightning,0.1,42.28278,-122.51611
2008,miscellaneous,ruralist-paying,0.2,45.03778,-122.49667
2008,recreation,recreationist,0.2,43.94611,-122.78667
2008,lightning,lightning,0.12,45.29556,-123.28056
2008,debris burning,ruralist-paying,2.0,43.02583,-123.95139
2008,recreation,recreationist,0.01,42.04889,-124.29139
2008,recreation,recreationist,0.1,42.63111,-123.39611
2008,lightning,lightning,0.25,42.335,-121.53667
2008,lightning,lightning,0.01,44.58611,-120.68444
2008,equipment use,other-landowner related,0.01,45.40611,-122.21583
2008,debris burning,other-public,0.01,42.91889,-123.28861
2008,lightning,lightning,11.0,43.50917,-122.47028
2008,lightning,lightning,0.25,42.55333,-121.25639
2008,recreation,recreationist,0.02,43.08,-124.18139
2008,smoking,hiker,0.01,43.66139,-124.18778
2008,lightning,lightning,0.01,44.19111,-120.46361
2008,miscellaneous,ruralist-paying,0.1,43.66389,-123.39611
2008,lightning,lightning,14.5,43.54444,-122.49056
2008,lightning,lightning,0.1,42.52528,-121.2575
2008,debris burning,ruralist-paying,0.25,42.47833,-124.36722
2008,debris burning,other-public,0.01,42.90833,-124.1125
2008,smoking,hiker,0.01,44.00278,-121.32
2008,smoking,hiker,0.58,45.70611,-121.48722
2008,equipment use,public utility,0.5,42.66917,-123.31333
2008,equipment use,ruralist-paying,0.2,45.24,-122.33917
2008,debris burning,rancher-farmer,0.15,44.72333,-119.25917
2008,lightning,lightning,0.5,45.43917,-123.33306
2008,equipment use,motorist,0.1,43.99111,-123.17583
2008,lightning,lightning,0.1,42.52611,-121.26028
2008,debris burning,ruralist-paying,0.25,42.47139,-124.385
2008,debris burning,ruralist-paying,0.25,43.08667,-124.12917
2008,lightning,lightning,4891.1,44.48278,-120.2175
2008,juveniles,other-public,0.5,42.42778,-122.81111
2008,lightning,lightning,0.75,45.66611,-123.12556
2008,recreation,recreationist,0.01,44.01889,-124.13389
2008,smoking,hunter,0.02,45.79056,-123.11889
2008,recreation,recreationist,0.1,42.38,-120.40028
2008,debris burning,ruralist-paying,0.25,43.00861,-124.14222
2008,recreation,recreationist,0.01,42.14111,-124.35583
2008,debris burning,ruralist-paying,0.01,42.13472,-123.64278
2008,recreation,recreationist,0.01,43.36389,-122.99722
2008,lightning,lightning,0.1,42.68694,-122.39528
2008,lightning,lightning,0.25,45.43944,-123.33194
2008,lightning,lightning,1.0,43.50056,-122.46167
2008,debris burning,ruralist-paying,0.25,44.98361,-122.64972
2008,recreation,hunter,0.1,42.58028,-120.99528
2008,debris burning,ruralist-paying,1.5,42.92167,-124.11139
2008,equipment use,timber harvest worker,0.01,43.05806,-124.17444
2008,lightning,lightning,0.1,42.50306,-121.47306
2008,equipment use,ruralist-paying,0.1,42.21806,-123.31361
2008,lightning,lightning,0.01,44.89917,-118.81417
2008,debris burning,ruralist-paying,1.0,44.98361,-122.79444
2008,debris burning,other forest mgt. worker,2.0,42.92583,-124.28611
2008,lightning,lightning,0.6,43.01056,-123.87111
2008,miscellaneous,recreationist,0.1,42.57611,-123.40417
2008,equipment use,motorist,0.01,43.03611,-123.27056
2008,miscellaneous,ruralist-paying,0.01,42.25333,-123.05222
2008,lightning,lightning,0.01,45.69194,-122.93389
2008,lightning,lightning,0.75,43.57917,-122.61528
2008,lightning,lightning,0.25,44.48528,-119.50417
2008,debris burning,other forest mgt. worker,0.75,42.99972,-123.78028
2008,debris burning,rancher-farmer,0.33,44.24222,-119.02722
2008,lightning,lightning,0.3,42.92389,-123.73444
2008,equipment use,public utility,0.25,42.28111,-123.24861
2008,smoking,ruralist-paying,0.05,45.13083,-122.55306
2008,smoking,motorist,0.01,43.40444,-123.18306
2008,lightning,lightning,0.1,42.62083,-122.71278
2008,debris burning,rancher-farmer,0.33,43.9325,-118.94139
2008,debris burning,other forest mgt. worker,5.5,42.89278,-123.82333
2008,debris burning,ruralist-paying,1.0,44.28667,-121.52944
2008,equipment use,rancher-farmer,19.4,44.39306,-119.33389
2008,miscellaneous,other-public,0.01,42.00389,-124.21333
2008,lightning,lightning,0.5,42.47278,-122.68
2008,debris burning,other forest mgt. worker,15.5,42.92167,-123.87361
2008,debris burning,other-landowner related,2.0,44.38889,-118.86861
2008,arson,other-public,3.6,42.50028,-121.18667
2008,juveniles,ruralist-paying,0.0,43.59694,-124.09611
2008,equipment use,public utility,0.01,42.47583,-123.15944
2008,equipment use,ruralist-paying,0.25,45.13167,-122.46111
2008,lightning,lightning,0.25,42.59528,-122.855
2008,lightning,lightning,4.7,43.48944,-122.46667
2008,lightning,lightning,4.5,44.24806,-118.92167
2008,lightning,lightning,0.05,44.08056,-121.425
2008,arson,other-public,0.01,42.91667,-123.46667
2008,lightning,lightning,0.5,42.54167,-122.69167
2008,equipment use,other-landowner related,5.0,43.99722,-122.97778
2008,debris burning,other-landowner related,0.01,45.08944,-119.585
2008,debris burning,timber harvest worker,1.0,42.78444,-124.48639
2008,lightning,lightning,0.25,44.10333,-121.38444
2008,miscellaneous,ruralist-paying,0.1,42.41639,-121.1025
2008,lightning,lightning,0.1,42.08944,-121.64917
2008,lightning,lightning,0.1,42.54194,-122.69139
2008,equipment use,rancher-farmer,0.35,44.96528,-120.14222
2008,equipment use,other-landowner related,3.0,43.98611,-123.03944
2008,lightning,lightning,0.02,44.79167,-119.57611
2008,equipment use,other-landowner related,0.01,43.24972,-124.04917
2008,miscellaneous,recreationist,0.02,44.75861,-122.55417
2008,juveniles,recreationist,0.1,43.98,-121.36722
2008,lightning,lightning,0.01,42.38528,-121.65639
2008,lightning,lightning,0.25,44.59139,-120.70472
2008,equipment use,public utility,0.01,45.16528,-122.58278
2008,arson,other-public,0.01,42.92611,-123.49
2008,lightning,lightning,2.25,42.41056,-122.67333
2008,lightning,lightning,0.1,44.54417,-120.75972
2008,recreation,recreationist,0.01,43.98139,-122.65083
2008,miscellaneous,ruralist-paying,0.1,45.97889,-123.19333
2008,lightning,lightning,11.3,44.76167,-119.58667
2008,juveniles,recreationist,0.5,42.46194,-124.36472
2008,lightning,lightning,0.1,44.30083,-120.47083
2008,juveniles,ruralist-paying,0.01,42.35861,-123.35306
2008,lightning,lightning,0.02,42.14,-122.18639
2008,lightning,lightning,0.1,42.41,-122.65889
2008,lightning,lightning,0.01,45.24667,-122.34333
2008,lightning,lightning,0.25,45.45333,-123.27778
2008,equipment use,motorist,0.1,44.07278,-123.51861
2008,debris burning,ruralist-paying,0.25,45.99667,-122.93528
2008,lightning,lightning,3.9,44.85556,-119.42167
2008,debris burning,ruralist-paying,0.5,45.72417,-123.21917
2008,lightning,lightning,0.42,44.16722,-121.52194
2008,lightning,lightning,8.5,42.62028,-122.76333
2008,lightning,lightning,1.0,45.20944,-122.295
2008,recreation,recreationist,0.01,43.88333,-122.6875
2008,smoking,other-public,0.01,44.19278,-123.55139
2008,lightning,lightning,9.3,44.97333,-119.2625
2008,recreation,recreationist,0.4,43.74861,-124.18028
2008,equipment use,ruralist-paying,0.1,42.11944,-123.67972
2008,lightning,lightning,0.1,42.33444,-121.27222
2008,lightning,lightning,0.01,44.44167,-120.81556
2008,equipment use,public utility,0.1,43.48111,-123.29556
2008,lightning,lightning,0.25,42.66694,-122.58944
2008,lightning,lightning,0.05,44.96389,-119.27278
2008,miscellaneous,ruralist-paying,0.01,42.25278,-123.18889
2008,lightning,lightning,0.01,42.66639,-122.53778
2008,miscellaneous,other-landowner related,0.01,44.35833,-122.75583
2008,lightning,lightning,0.05,44.20639,-118.99
2008,debris burning,ruralist-paying,0.1,43.84472,-123.23944
2008,equipment use,rancher-farmer,0.01,44.78056,-119.59167
2008,equipment use,other-public,0.01,46.16611,-123.10694
2008,juveniles,ruralist-paying,0.05,43.75611,-121.53833
2008,lightning,lightning,2.0,43.455,-122.77278
2008,lightning,lightning,1.25,42.695,-122.52917
2008,equipment use,motorist,0.01,43.78778,-122.91806
2008,recreation,ruralist-paying,0.01,44.23833,-119.10111
2008,debris burning,timber harvest worker,11.2,44.86139,-120.15028
2008,lightning,lightning,11.0,43.45833,-122.76556
2008,lightning,lightning,0.25,42.59806,-122.64639
2008,equipment use,public utility,0.01,45.19694,-122.3425
2008,equipment use,public utility,0.5,45.82833,-122.9425
2008,lightning,lightning,0.1,44.51889,-120.03
2008,lightning,lightning,0.1,42.16389,-121.41972
2008,lightning,lightning,3.0,43.50528,-122.79944
2008,lightning,lightning,0.75,42.61278,-122.86806
2008,lightning,lightning,0.05,44.68556,-119.16417
2008,lightning,lightning,0.2,42.33,-121.76444
2008,lightning,lightning,12.0,44.38528,-121.41278
2008,lightning,lightning,0.5,42.73861,-122.69667
2008,lightning,lightning,3.0,43.49833,-122.78889
2008,debris burning,ruralist-paying,0.25,44.2,-119.15861
2008,lightning,lightning,0.51,44.65694,-119.98278
2008,equipment use,motorist,0.25,42.54778,-123.12889
2008,lightning,lightning,3.4,43.45306,-122.79222
2008,lightning,lightning,0.5,42.65278,-122.755
2008,recreation,hunter,17.9,45.44278,-123.26861
2008,recreation,hunter,0.01,45.04472,-119.66667
2008,lightning,lightning,0.25,44.47806,-119.12306
2008,miscellaneous,ruralist-paying,0.75,42.30694,-123.22556
2008,lightning,lightning,1.5,43.49917,-122.76194
2008,lightning,lightning,0.1,42.67694,-122.53611
2008,debris burning,ruralist-paying,0.1,45.24472,-122.49556
2008,recreation,recreationist,0.01,43.70639,-122.93111
2008,lightning,lightning,0.1,44.76389,-119.60361
2008,lightning,lightning,1.0,42.35139,-121.62889
2008,lightning,lightning,0.1,43.49361,-122.76167
2008,lightning,lightning,0.01,42.72639,-122.55111
2008,lightning,lightning,1745.34,44.4275,-121.51611
2008,debris burning,timber harvest worker,0.01,45.31639,-123.30861
2008,lightning,lightning,0.1,44.86222,-120.10833
2008,lightning,lightning,0.01,43.51833,-122.7875
2008,lightning,lightning,0.5,42.52778,-122.69278
2008,debris burning,rancher-farmer,0.5,44.26444,-118.9325
2008,lightning,lightning,0.01,44.8375,-119.41861
2008,lightning,lightning,0.1,42.75472,-123.17556
2008,lightning,lightning,180.51,44.40139,-121.46306
2008,lightning,lightning,0.25,42.62333,-122.5225
2008,recreation,recreationist,0.01,45.95,-123.05028
2008,lightning,lightning,0.01,44.98139,-119.65028
2008,lightning,lightning,0.25,42.98611,-122.86472
2008,lightning,lightning,0.1,44.285,-120.61333
2008,lightning,lightning,0.01,42.77028,-122.80444
2008,equipment use,motorist,0.01,43.73139,-122.89056
2008,miscellaneous,rancher-farmer,0.5,44.45778,-119.41639
2008,lightning,lightning,0.01,45.06389,-119.67778
2008,equipment use,motorist,0.6,42.15778,-121.89194
2008,lightning,lightning,0.2,42.98611,-122.86472
2008,lightning,lightning,0.1,44.31972,-120.62111
2008,lightning,lightning,0.25,42.51083,-122.62083
2008,lightning,lightning,0.1,44.36333,-119.0525
2008,lightning,lightning,0.1,42.21972,-121.69306
2008,lightning,lightning,3.0,43.70667,-123.53972
2008,lightning,lightning,0.1,44.24778,-120.47806
2008,lightning,lightning,0.1,42.65722,-122.57
2008,recreation,hunter,0.1,45.22417,-119.385
2008,lightning,lightning,0.01,44.37778,-119.21889
2008,lightning,lightning,0.1,42.29667,-121.87722
2008,lightning,lightning,1.0,42.51778,-122.68083
2008,recreation,recreationist,0.1,44.17778,-122.97833
2008,lightning,lightning,6.1,45.15444,-119.41583
2008,lightning,lightning,0.01,43.11556,-123.4725
2008,lightning,lightning,0.01,42.65222,-122.77278
2008,lightning,lightning,0.1,44.25361,-120.69444
2008,equipment use,ruralist-paying,3.0,44.39361,-119.07167
2008,lightning,lightning,0.01,42.67139,-122.84833
2008,miscellaneous,ruralist-paying,0.01,45.71417,-123.25389
2008,debris burning,rancher-farmer,300.0,45.04,-120.06389
2008,miscellaneous,other-landowner related,4.0,44.06972,-118.96472
2008,lightning,lightning,0.25,43.48361,-123.45806
2008,lightning,lightning,0.01,42.56167,-122.89056
2008,equipment use,ruralist-non-paying,0.02,45.21972,-122.57611
2008,equipment use,public utility,0.01,42.41194,-123.43889
2008,lightning,lightning,0.01,42.15639,-121.19167
2008,lightning,lightning,1.0,43.39889,-123.465
2008,lightning,lightning,0.5,42.595,-122.64444
2008,lightning,lightning,0.1,43.33722,-123.33889
2008,lightning,lightning,0.01,42.27194,-121.44
2008,lightning,lightning,0.5,44.39417,-121.41778
2008,lightning,lightning,0.75,43.28472,-123.52944
2008,lightning,lightning,0.1,42.43306,-121.40722
2008,railroad,public utility,0.5,44.48639,-122.83194
2008,recreation,recreationist,0.01,43.79,-123.13667
2008,lightning,lightning,0.1,44.36472,-121.43861
2008,lightning,lightning,0.01,43.04889,-123.32694
2008,lightning,lightning,0.1,42.76389,-121.7625
2008,arson,other-public,0.1,45.36694,-122.37972
2008,smoking,hunter,0.01,44.4225,-122.94417
2008,juveniles,other-public,0.1,43.97917,-124.09111
2008,lightning,lightning,1.5,43.56694,-123.58361
2008,lightning,lightning,0.01,42.78833,-121.24222
2008,equipment use,public utility,0.01,42.26917,-122.85667
2008,arson,motorist,0.05,45.66583,-122.91083
2008,lightning,lightning,3.0,44.47,-121.5275
2008,lightning,lightning,2.0,42.95083,-122.88278
2008,debris burning,other forest mgt. worker,7.0,46.0475,-123.06972
2008,miscellaneous,motorist,0.01,44.03139,-123.22194
2008,smoking,other-landowner related,1.0,42.24639,-122.57611
2008,equipment use,motorist,0.01,44.21694,-123.28778
2008,lightning,lightning,0.4,44.37806,-121.43778
2008,lightning,lightning,0.01,43.04306,-121.76722
2008,debris burning,ruralist-paying,0.03,45.09472,-122.65778
2008,lightning,lightning,0.25,43.01833,-122.8375
2008,lightning,lightning,0.1,44.37556,-121.43861
2008,lightning,lightning,0.01,43.04278,-121.75278
2008,equipment use,rancher-farmer,0.01,42.45778,-122.89056
2008,equipment use,motorist,0.25,45.27917,-122.45444
2008,equipment use,public utility,0.5,44.08361,-122.98861
2008,recreation,recreationist,0.01,43.95583,-123.39806
2008,lightning,lightning,0.1,42.75528,-123.70917
2008,miscellaneous,other-landowner related,0.1,42.2525,-122.51333
2008,debris burning,other-landowner related,0.4,43.96278,-123.28278
2008,lightning,lightning,0.1,42.28389,-121.52333
2008,miscellaneous,other-public,0.1,42.27417,-122.42611
2008,recreation,recreationist,0.01,43.88333,-122.6875
2008,debris burning,ruralist-paying,0.01,45.63611,-122.8675
2008,lightning,lightning,0.3,43.96333,-123.35361
2008,lightning,lightning,0.5,42.51667,-121.70028
2008,lightning,lightning,0.1,43.58028,-123.61639
2008,lightning,lightning,0.25,44.43167,-121.44278
2008,lightning,lightning,0.1,44.1525,-121.53639
2008,equipment use,rancher-farmer,0.01,42.425,-122.755
2008,equipment use,ruralist-paying,0.01,45.3425,-123.28722
2008,lightning,lightning,0.1,43.26222,-123.59333
2008,equipment use,public utility,0.01,42.4675,-122.79222
2008,juveniles,ruralist-paying,0.1,45.10028,-122.45639
2008,miscellaneous,ruralist-paying,2.84,45.40444,-123.27528
2008,lightning,lightning,0.1,44.31861,-120.53667
2008,lightning,lightning,0.25,43.41333,-123.49222
2008,debris burning,other-landowner related,0.1,42.59306,-121.86194
2008,equipment use,other-landowner related,0.25,42.24472,-122.85944
2008,equipment use,rancher-farmer,1.7,45.66194,-123.01333
2008,equipment use,other-landowner related,0.53,45.44278,-123.23861
2008,smoking,recreationist,0.01,43.68278,-121.56583
2008,equipment use,timber harvest worker,0.01,42.61139,-122.49778
2008,lightning,lightning,0.5,44.46056,-121.47889
2008,lightning,lightning,0.01,43.26917,-123.60056
2008,recreation,other-public,0.01,42.68,-121.855
2008,recreation,recreationist,0.01,45.195,-122.25111
2008,equipment use,motorist,0.01,42.27139,-122.89667
2008,lightning,lightning,1.5,42.55472,-122.66361
2008,debris burning,ruralist-paying,0.01,45.325,-123.25083
2008,equipment use,motorist,0.1,43.38528,-123.53917
2008,recreation,recreationist,0.5,43.96833,-121.32444
2008,lightning,lightning,7.7,42.47639,-122.58722
2008,debris burning,ruralist-paying,0.01,45.33972,-122.23389
2008,miscellaneous,other-landowner related,2.5,43.18861,-123.3825
2008,equipment use,motorist,0.1,44.27167,-121.51306
2008,lightning,lightning,0.5,42.54139,-122.65444
2008,recreation,recreationist,0.02,45.13111,-122.29111
2008,miscellaneous,ruralist-paying,0.2,43.99,-121.29889
2008,lightning,lightning,15.6,42.41417,-122.53917
2008,equipment use,public utility,5.0,42.23611,-122.56556
2008,lightning,lightning,26.31,42.42417,-122.46361
2008,lightning,lightning,1238.5,42.48417,-122.56528
2008,debris burning,timber harvest worker,10.0,45.505,-122.17028
2008,arson,ruralist-paying,0.01,43.44,-123.56722
2008,equipment use,ruralist-non-paying,0.01,42.28639,-122.90389
2008,debris burning,timber harvest worker,35.0,45.52583,-122.13722
2008,debris burning,timber harvest worker,2.0,45.52361,-122.19222
2014,under invest,recreationist,0.1,42.44167,-121.80917
2008,smoking,recreationist,0.03,45.23333,-122.535
2008,smoking,other-public,0.1,42.14167,-121.96417
2008,equipment use,other-public,0.01,42.25389,-122.85333
2008,equipment use,rancher-farmer,16.1,42.32778,-122.7875
2008,equipment use,other-public,0.01,45.25083,-122.3175
2008,debris burning,other-landowner related,0.75,43.69028,-123.08167
2008,juveniles,ruralist-paying,0.01,45.185,-122.4525
2008,miscellaneous,other-public,0.1,43.38556,-123.28167
2008,equipment use,other-landowner related,1.75,42.24111,-123.07583
2008,lightning,lightning,0.02,45.26389,-122.49528
2008,equipment use,other-landowner related,1.0,42.74056,-123.38556
2008,miscellaneous,ruralist-paying,0.01,42.72944,-122.52833
2008,recreation,ruralist-paying,2.5,43.66778,-121.55889
2008,equipment use,ruralist-paying,0.01,42.49639,-123.17306
2008,equipment use,motorist,0.75,42.65889,-122.82722
2008,debris burning,ruralist-paying,4.0,44.52778,-122.77
2008,recreation,recreationist,0.25,42.64389,-123.10278
2008,debris burning,ruralist-paying,5.0,44.45278,-122.81194
2008,debris burning,ruralist-paying,0.01,43.9625,-122.80111
2008,juveniles,other-public,0.02,44.29194,-121.55944
2008,debris burning,other-landowner related,0.25,44.19639,-122.92389
2008,equipment use,motorist,0.01,43.65667,-123.3275
2008,equipment use,public utility,0.01,42.52361,-122.88444
2008,debris burning,ruralist-paying,0.1,43.64083,-121.58861
2008,recreation,other-public,0.49,44.01944,-122.91556
2008,miscellaneous,motorist,0.01,43.48667,-123.32722
2008,miscellaneous,motorist,0.01,43.47806,-123.32111
2008,miscellaneous,ruralist-paying,0.05,43.715,-121.44778
2008,recreation,recreationist,0.01,44.49139,-122.40417
2008,debris burning,other-public,0.01,42.09917,-123.67333
2008,smoking,ruralist-paying,1.26,43.45806,-123.07806
2008,debris burning,other-landowner related,0.01,43.72,-122.86444
2008,lightning,lightning,0.01,44.55583,-122.42
2008,equipment use,public utility,3.0,43.45222,-123.24333
2008,miscellaneous,ruralist-paying,0.01,43.73694,-122.87833
2008,debris burning,ruralist-paying,0.25,43.40333,-123.19306
2008,debris burning,timber harvest worker,0.25,42.29167,-121.79583
2008,equipment use,ruralist-paying,0.01,44.17944,-122.88556
2008,debris burning,other-landowner related,1.0,42.45972,-123.03583
2008,debris burning,other-landowner related,1.0,45.56444,-123.86333
2008,miscellaneous,ruralist-paying,0.0,44.15139,-122.36028
2008,equipment use,public utility,0.5,43.64417,-123.53056
2008,debris burning,rancher-farmer,0.25,42.72083,-122.54083
2008,miscellaneous,recreationist,0.01,42.54361,-122.57028
2008,debris burning,ruralist-paying,0.2,42.60333,-121.70306
2008,equipment use,other-landowner related,0.75,42.92861,-123.28639
2008,recreation,recreationist,0.01,42.11194,-121.38306
2008,debris burning,other-landowner related,0.5,43.71333,-123.06806
2008,equipment use,motorist,0.1,42.44472,-122.66111
2008,debris burning,ruralist-paying,0.01,42.56806,-121.86306
2008,smoking,hunter,0.1,42.78278,-122.40472
2008,recreation,hunter,0.5,42.14861,-122.18139
2008,debris burning,other-landowner related,4.0,42.14778,-122.63806
2008,recreation,hunter,0.1,42.29306,-122.58028
2008,arson,other-public,50.0,42.35722,-121.98889
2008,debris burning,ruralist-paying,3.0,42.5325,-122.91139
2008,miscellaneous,other-public,0.5,42.1775,-122.08389
2008,miscellaneous,other-public,440.0,42.34972,-121.5
2008,equipment use,motorist,0.01,43.70028,-123.27944
2008,debris burning,ruralist-paying,0.5,42.35139,-122.70028
2008,lightning,lightning,0.1,43.5325,-122.46
2008,arson,other-public,0.01,43.19056,-123.44083
2008,debris burning,ruralist-paying,0.75,42.24528,-122.93
2008,equipment use,motorist,5.8,42.1525,-122.61972
2008,miscellaneous,recreationist,1.25,42.57028,-122.48028
2008,miscellaneous,ruralist-paying,0.01,42.40556,-123.4
2008,miscellaneous,ruralist-paying,0.01,42.14361,-123.07278
2008,miscellaneous,other-public,0.01,42.1,-123.67333
2008,recreation,recreationist,0.1,42.55,-122.62167
2008,recreation,recreationist,5.0,42.71472,-122.54389
2008,debris burning,ruralist-paying,0.01,42.30417,-121.43778
2008,recreation,other-public,0.01,42.23194,-121.80472
2008,smoking,recreationist,0.02,42.54611,-122.58306
2008,equipment use,public utility,27.5,42.26056,-123.1875
2008,smoking,other-public,0.25,43.19833,-123.35167
2008,equipment use,motorist,2.1,42.4625,-123.31694
2008,arson,motorist,0.01,43.19028,-123.4325
2008,debris burning,ruralist-paying,1.5,42.2175,-122.61278
2008,juveniles,other-public,12.8,42.20361,-121.69306
2008,equipment use,motorist,1.75,42.56861,-123.37139
2008,equipment use,ruralist-paying,0.75,42.99472,-123.33472
2008,smoking,motorist,0.01,43.11056,-123.355
2008,debris burning,ruralist-paying,0.5,43.08361,-123.56889
2008,equipment use,public utility,0.01,43.38111,-123.35944
2008,debris burning,ruralist-paying,0.5,43.61722,-123.65028
2008,recreation,hiker,1.0,42.44528,-122.94972
2008,equipment use,public utility,0.01,42.16,-123.62639
2008,debris burning,other-landowner related,1.25,42.70778,-122.84361
2008,recreation,other-public,0.01,43.59806,-123.21722
2008,miscellaneous,other forest mgt. worker,9.0,42.76111,-122.4375
2008,recreation,recreationist,0.01,42.76778,-122.43333
2008,debris burning,other forest mgt. worker,0.01,42.69306,-122.63667
2008,debris burning,ruralist-paying,0.01,42.08806,-123.21972
2008,miscellaneous,ruralist-paying,0.01,42.96556,-123.365
2008,debris burning,rancher-farmer,1.0,42.43361,-123.02389
2008,debris burning,ruralist-paying,0.01,42.13278,-123.06528
2008,railroad,public utility,0.01,43.04917,-123.32833
2008,recreation,recreationist,0.1,42.05306,-122.34889
2008,lightning,lightning,3.0,42.74778,-123.81778
2008,railroad,other-landowner related,0.01,42.92861,-123.41389
2008,debris burning,rancher-farmer,0.1,42.7175,-122.56722
2008,arson,recreationist,0.1,42.84444,-123.47167
2008,arson,other-public,0.1,42.53361,-122.56389
2008,arson,recreationist,0.1,42.89778,-123.46028
2008,debris burning,ruralist-paying,0.1,42.35389,-122.96111
2008,lightning,lightning,0.01,42.41361,-123.28639
2008,lightning,lightning,0.75,42.74389,-123.83694
2008,arson,recreationist,0.2,43.07056,-123.02361
2008,debris burning,other forest mgt. worker,86.0,42.51167,-122.85639
2008,lightning,lightning,0.1,42.73889,-123.78056
2008,equipment use,motorist,0.5,42.15694,-122.85222
2008,lightning,lightning,2.0,42.71861,-123.83694
2008,debris burning,ruralist-paying,0.25,42.32917,-122.97722
2008,lightning,lightning,2.0,42.39667,-123.16306
2008,debris burning,ruralist-non-paying,3.0,43.41944,-123.32861
2008,miscellaneous,other-landowner related,0.25,42.17389,-123.00333
2008,lightning,lightning,0.1,42.60167,-123.46639
2008,lightning,lightning,0.5,42.51556,-123.31667
2008,debris burning,ruralist-paying,3.0,43.01056,-123.28056
2008,debris burning,ruralist-paying,1.5,42.21528,-123.05694
2008,lightning,lightning,0.1,42.66167,-123.25833
2008,equipment use,motorist,0.01,42.46806,-122.71417
2008,equipment use,other-public,0.1,42.49778,-122.81222
2008,lightning,lightning,0.01,42.75694,-123.70889
2008,lightning,lightning,1.0,42.33417,-123.01778
2008,lightning,lightning,0.01,42.72611,-123.70167
2008,recreation,recreationist,0.01,43.01667,-122.85528
2008,lightning,lightning,0.2,42.59472,-122.64139
2008,lightning,lightning,0.01,42.2925,-123.72583
2008,debris burning,rancher-farmer,0.25,42.965,-123.30083
2008,debris burning,rancher-farmer,0.1,42.38528,-123.08028
2008,recreation,recreationist,0.01,43.24611,-122.98694
2008,arson,recreationist,17.5,42.83472,-123.48472
2008,debris burning,rancher-farmer,0.1,42.44028,-122.60944
2008,debris burning,rancher-farmer,0.1,42.27722,-122.40917
2008,debris burning,ruralist-paying,0.25,43.54944,-121.59639
2008,equipment use,public utility,0.01,42.56972,-122.81194
2008,debris burning,ruralist-non-paying,0.0,43.48139,-121.68611
2008,equipment use,rancher-farmer,0.25,42.4675,-122.70806
2008,equipment use,other-public,0.25,42.445,-122.83361
2008,equipment use,other-public,0.12,42.47194,-122.84417
2008,lightning,lightning,20.0,42.65361,-123.24361
2008,lightning,lightning,0.01,42.53167,-122.9625
2008,lightning,lightning,0.02,43.33833,-121.26389
2008,lightning,lightning,0.1,42.58306,-122.60722
2008,equipment use,public utility,0.01,42.06972,-123.61
2008,recreation,recreationist,0.01,42.90639,-123.61278
2008,lightning,lightning,0.01,42.74833,-122.83333
2008,arson,recreationist,0.01,43.34,-122.97389
2008,lightning,lightning,2.0,42.69556,-122.76167
2008,lightning,lightning,0.01,43.35278,-123.69444
2008,miscellaneous,other-public,0.01,43.52083,-121.64583
2008,lightning,lightning,0.1,43.44611,-121.57667
2008,equipment use,ruralist-paying,0.01,42.27806,-123.61972
2008,debris burning,rancher-farmer,0.25,43.11111,-123.14639
2008,lightning,lightning,0.01,42.19889,-122.52111
2014,debris burning,ruralist-paying,0.5,42.31111,-121.3575
2008,debris burning,other-landowner related,1.39,43.3075,-123.07111
2008,lightning,lightning,8.0,42.66972,-122.56556
2008,debris burning,ruralist-paying,0.0,43.57917,-121.60028
2008,equipment use,timber harvest worker,0.34,42.78139,-123.1525
2008,miscellaneous,other-public,0.01,43.61556,-121.6075
2008,railroad,other-landowner related,0.0,43.36139,-121.81139
2008,debris burning,ruralist-non-paying,3.87,43.41694,-123.29083
2008,debris burning,other-landowner related,0.5,43.02417,-123.45556
2008,lightning,lightning,0.0,43.35083,-121.83139
2008,equipment use,timber harvest worker,0.02,43.20083,-123.57
2008,equipment use,timber harvest worker,0.01,43.7125,-123.65056
2008,recreation,recreationist,5.0,43.03583,-123.28889
2008,lightning,lightning,0.1,43.49028,-121.47611
2008,lightning,lightning,0.7,43.41583,-123.67194
2008,lightning,lightning,0.25,43.43056,-121.56917
2008,lightning,lightning,0.5,43.44972,-121.62528
2008,lightning,lightning,0.01,43.39444,-121.71222
2008,miscellaneous,public utility,0.0,43.54333,-121.48
2008,lightning,lightning,0.3,43.48528,-121.71778
2008,debris burning,other-landowner related,0.25,42.94722,-123.36333
2008,lightning,lightning,0.01,43.41861,-123.63528
2008,juveniles,recreationist,0.1,42.44167,-123.35
2008,juveniles,other-public,0.1,42.92806,-123.30278
